1,2018-02-23T08:09:00.0000Z
2,2018-03-02T00:51:00.0000Z
3,2018-03-09T11:20:00.0000Z
0,2018-03-17T13:12:00.0000Z
1,2018-03-24T15:35:00.0000Z
2,2018-03-31T12:37:00.0000Z
3,2018-04-08T07:18:00.0000Z
0,2018-04-16T01:57:00.0000Z
1,2018-04-22T21:46:00.0000Z
2,2018-04-30T00:58:00.0000Z
3,2018-05-08T02:09:00.0000Z
0,2018-05-15T11:48:00.0000Z
1,2018-05-22T03:49:00.0000Z
2,2018-05-29T14:20:00.0000Z
3,2018-06-06T18:32:00.0000Z
0,2018-06-13T19:43:00.0000Z
1,2018-06-20T10:51:00.0000Z
2,2018-06-28T04:53:00.0000Z
3,2018-07-06T07:51:00.0000Z
0,2018-07-13T02:48:00.0000Z
1,2018-07-19T19:52:00.0000Z
2,2018-07-27T20:20:00.0000Z
3,2018-08-04T18:18:00.0000Z
0,2018-08-11T09:58:00.0000Z
1,2018-08-18T07:49:00.0000Z
2,2018-08-26T11:56:00.0000Z
3,2018-09-03T02:37:00.0000Z
0,2018-09-09T18:01:00.0000Z
1,2018-09-16T23:15:00.0000Z
2,2018-09-25T02:52:00.0000Z
3,2018-10-02T09:45:00.0000Z
0,2018-10-09T03:47:00.0000Z
1,2018-10-16T18:02:00.0000Z
2,2018-10-24T16:45:00.0000Z
3,2018-10-31T16:40:00.0000Z
0,2018-11-07T16:02:00.0000Z
1,2018-11-15T14:54:00.0000Z
2,2018-11-23T05:39:00.0000Z
3,2018-11-30T00:19:00.0000Z
0,2018-12-07T07:20:00.0000Z
1,2018-12-15T11:49:00.0000Z
2,2018-12-22T17:49:00.0000Z
3,2018-12-29T09:34:00.0000Z
2,2019-01-06T01:28:00.0000Z
3,2019-01-13T21:35:00.0000Z
0,2019-01-21T19:43:00.0000Z
1,2019-01-28T04:40:00.0000Z
2,2019-02-04T16:07:00.0000Z
3,2019-02-12T16:26:00.0000Z
0,2019-02-20T10:07:00.0000Z
1,2019-02-27T16:08:00.0000Z
2,2019-03-06T03:04:00.0000Z
3,2019-03-14T08:27:00.0000Z
0,2019-03-21T22:04:00.0000Z
1,2019-03-28T22:57:00.0000Z
2,2019-04-04T10:51:00.0000Z
3,2019-04-12T19:06:00.0000Z
0,2019-04-19T14:12:00.0000Z
1,2019-04-27T04:12:00.0000Z
2,2019-05-03T17:47:00.0000Z
3,2019-05-11T07:58:00.0000Z
0,2019-05-18T03:02:00.0000Z
1,2019-05-25T09:32:00.0000Z
2,2019-06-01T00:21:00.0000Z
3,2019-06-09T21:02:00.0000Z
0,2019-06-16T10:30:00.0000Z
1,2019-06-23T16:51:00.0000Z
2,2019-06-30T08:11:00.0000Z
3,2019-07-09T10:07:00.0000Z
0,2019-07-16T17:38:00.0000Z
1,2019-07-23T00:20:00.0000Z
2,2019-07-31T15:43:00.0000Z
3,2019-08-07T21:31:00.0000Z
0,2019-08-14T01:26:00.0000Z
1,2019-08-21T10:22:00.0000Z
2,2019-08-29T04:02:00.0000Z
3,2019-09-05T07:54:00.0000Z
0,2019-09-12T09:31:00.0000Z
1,2019-09-19T21:30:00.0000Z
2,2019-09-28T19:26:00.0000Z
3,2019-10-04T15:45:00.0000Z
0,2019-10-11T17:11:00.0000Z
1,2019-10-19T14:07:00.0000Z
2,2019-10-27T09:38:00.0000Z
3,2019-11-03T23:23:00.0000Z
0,2019-11-10T00:22:00.0000Z
1,2019-11-18T09:11:00.0000Z
2,2019-11-26T21:05:00.0000Z
3,2019-12-03T07:58:00.0000Z
0,2019-12-09T08:32:00.0000Z
1,2019-12-18T04:57:00.0000Z
2,2019-12-26T11:55:00.0000Z
3,2020-01-02T17:33:00.0000Z
0,2020-01-08T15:14:00.0000Z
1,2020-01-17T01:21:00.0000Z
2,2020-01-24T21:42:00.0000Z
3,2020-02-01T07:27:00.0000Z
0,2020-02-07T21:29:00.0000Z
1,2020-02-15T19:51:00.0000Z
2,2020-02-23T15:32:00.0000Z
3,2020-03-02T20:47:00.0000Z
0,2020-03-09T03:47:00.0000Z
1,2020-03-17T14:34:00.0000Z
2,2020-03-24T09:39:00.0000Z
3,2020-04-01T06:21:00.0000Z
0,2020-04-07T10:35:00.0000Z
1,2020-04-15T20:56:00.0000Z
2,2020-04-23T00:26:00.0000Z
3,2020-04-30T13:38:00.0000Z
0,2020-05-06T18:34:00.0000Z
1,2020-05-15T02:12:00.0000Z
2,2020-05-22T13:39:00.0000Z
3,2020-05-29T20:30:00.0000Z
0,2020-06-05T03:31:00.0000Z
1,2020-06-13T07:23:00.0000Z
2,2020-06-21T02:41:00.0000Z
3,2020-06-28T03:16:00.0000Z
0,2020-07-04T13:14:00.0000Z
1,2020-07-12T12:29:00.0000Z
2,2020-07-20T17:33:00.0000Z
3,2020-07-27T08:33:00.0000Z
0,2020-08-03T00:42:00.0000Z
1,2020-08-10T18:11:00.0000Z
2,2020-08-19T10:41:00.0000Z
3,2020-08-25T13:58:00.0000Z
0,2020-09-01T12:22:00.0000Z
1,2020-09-09T01:38:00.0000Z
2,2020-09-17T04:38:00.0000Z
3,2020-09-23T21:55:00.0000Z
0,2020-10-01T01:05:00.0000Z
1,2020-10-08T10:39:00.0000Z
2,2020-10-16T18:31:00.0000Z
3,2020-10-23T07:03:00.0000Z
0,2020-10-30T15:30:00.0000Z
1,2020-11-07T00:17:00.0000Z
2,2020-11-15T07:07:00.0000Z
3,2020-11-22T18:32:00.0000Z
0,2020-11-29T06:38:00.0000Z
1,2020-12-06T16:37:00.0000Z
2,2020-12-15T00:28:00.0000Z
3,2020-12-22T06:33:00.0000Z
0,2020-12-29T21:28:00.0000Z
1,2021-01-05T09:44:00.0000Z
2,2021-01-13T17:00:00.0000Z
3,2021-01-21T17:02:00.0000Z
0,2021-01-28T14:16:00.0000Z
1,2021-02-04T02:37:00.0000Z
2,2021-02-12T07:59:00.0000Z
3,2021-02-20T09:47:00.0000Z
0,2021-02-27T04:17:00.0000Z
1,2021-03-05T13:30:00.0000Z
2,2021-03-13T10:21:00.0000Z
3,2021-03-21T02:40:00.0000Z
0,2021-03-29T20:48:00.0000Z
1,2021-04-04T20:02:00.0000Z
2,2021-04-12T02:31:00.0000Z
3,2021-04-20T11:59:00.0000Z
0,2021-04-28T03:31:00.0000Z
1,2021-05-04T01:50:00.0000Z
2,2021-05-11T19:59:00.0000Z
3,2021-05-19T19:13:00.0000Z
0,2021-05-26T11:43:00.0000Z
1,2021-06-02T06:24:00.0000Z
2,2021-06-10T11:52:00.0000Z
3,2021-06-18T03:54:00.0000Z
0,2021-06-24T19:39:00.0000Z
1,2021-07-01T10:10:00.0000Z
2,2021-07-10T03:16:00.0000Z
3,2021-07-17T13:10:00.0000Z
0,2021-07-24T03:36:00.0000Z
1,2021-07-31T14:37:00.0000Z
2,2021-08-08T16:50:00.0000Z
3,2021-08-16T00:21:00.0000Z
0,2021-08-22T13:30:00.0000Z
